| hostname | job_id| fail_time           | category | reason | description                      | text     | jf_id   | nodes
| titan    |2347023| 2015-05-08 10:22:46 | software | system | GPU XID                          | Node c8-2c0s3n2 GPU Xid 13 Graphics Engine Exception|973941|c8-2c0s3n2 c4-2c1s2n0
| titan    |2345034| 2015-05-09 07:15:12 | hardware | system | GPU DPR                          | Node c11-5c2s5n3 GPU DPR on Page 000000000003b516|976356|c11-5c2s5n3
| titan    |2347535| 2015-05-09 13:28:47 | hardware | system | GPU DPR                          | Node c14-3c0s7n1 GPU DPR on Page 0000000000005611|976359|c14-3c0s7n1
| titan    |2344300| 2015-05-09 14:04:50 | hardware | system | Machine Check Exception          | Node c14-1c1s7n3 Core 0 Machine Check Exception Bank 4 Status f300000600190127 Addr 0000000000000000 Socket 0|976362|c14-1c1s7n3
| titan    |2349234| 2015-05-10 23:17:11 | software | system | Kernel Panic                     | IOR:  Fatal exception|976365|c14-1c1s7n3
| titan    |2348558| 2015-05-11 05:04:48 | software | system | Kernel Panic                     | pmcl3d:  Fatal machine check on current CPU|976491|c6-2c2s5n3 c14-1c1s7n3
| titan    |2348558| 2015-05-11 05:04:53 | hardware | system | SXM Power Off                    | c6-2c2s5n3 SXM Power Off|976494|c6-2c2s5n3
| titan    |2349175| 2015-05-11 20:52:51 | hardware | system | Machine Check Exception          | Node c9-2c2s6n3 Core 8 Machine Check Exception Bank 4 Status f300000600190127 Addr 0000000000000000 Socket 0|976707|c9-2c2s6n3
| titan    |2350569| 2015-05-11 21:42:59 | software | system | GPU XID                          | Node c13-4c0s6n2 GPU Xid 13 Graphics Engine Exception|976713|c13-4c0s7n2 c13-4c0s7n0 c13-4c0s6n2 c15-4c0s6n2 c13-4c0s7n1 c13-4c0s7n3
| titan    |2350956| 2015-05-12 10:53:09 | software | system | GPU XID                          | Node c8-0c0s4n2 GPU Xid 13 Graphics Engine Exception|976749|c8-0c0s5n0 c8-0c0s4n3 c8-0c0s5n1 c8-0c0s5n3 c8-0c0s4n2 c8-0c0s5n2
| titan    |2350922| 2015-05-12 10:53:09 | software | system | GPU XID                          | Node c8-0c0s4n2 GPU Xid 13 Graphics Engine Exception|976746|c8-0c0s5n0 c8-0c0s4n3 c8-0c0s5n1 c8-0c0s5n3 c8-0c0s4n2 c8-0c0s5n2
| titan    |2351740| 2015-05-12 17:19:03 | software | system | GPU XID                          | Node c8-1c1s5n1 GPU Xid 13 Graphics Engine Exception|976818|c8-1c1s5n1 c8-1c1s3n0 c2-1c1s3n2 c8-1c1s4n0 c8-1c1s3n1 c2-1c1s3n0
| titan    |2352194| 2015-05-13 10:04:45 | software | system | GPU XID                          | Node c2-2c2s0n1 GPU Xid 13 Graphics Engine Exception|976839|c2-2c2s0n1
| titan    |2351012| 2015-05-14 22:35:31 | hardware | system | GPU DPR                          | Node c2-4c2s6n2 GPU DPR on Page 00000000000179be|978663|c2-4c2s6n2
| titan    |2355670| 2015-05-17 20:27:06 | hardware | system | Machine Check Exception          | Node c9-0c2s5n0 Core 0 Machine Check Exception Bank 2 Status be0040300010010a Addr 000000000001afc0 Socket 0|1062498|c9-0c2s5n0
| titan    |2359571| 2015-05-19 10:31:02 | hardware | system | Machine Check Exception          | Node c5-2c2s1n1 Core 8 Machine Check Exception Bank 4 Status fa000010000d0c03 Addr 0000000000000000 Socket 0|1073634|c5-2c2s1n1
| titan    |2362105| 2015-05-20 15:51:25 | software | system | GPU XID                          | Node c0-3c2s3n0 GPU Xid 13 Graphics Engine Exception|1080240|c0-3c2s4n0 c0-3c2s3n1 c0-3c2s4n3 c0-3c2s4n1 c0-3c2s3n0 c0-3c2s4n2
| titan    |2362112| 2015-05-20 15:55:08 | software | system | GPU XID                          | Node c0-3c0s6n0 GPU Xid 13 Graphics Engine Exception|1080258|c0-3c0s6n1 c0-3c0s6n0 c0-3c0s6n3 c0-3c0s7n2 c0-3c0s6n2 c0-3c0s7n3
| titan    |2362118| 2015-05-20 15:59:39 | software | system | GPU XID                          | Node c0-3c0s6n0 GPU Xid 13 Graphics Engine Exception|1080276|c0-3c0s6n1 c0-3c0s6n0 c0-3c0s6n3 c0-3c0s6n2 c7-5c2s1n1 c0-3c0s7n3
| titan    |2358857| 2015-05-20 19:15:14 | hardware | system | GPU DPR                          | Node c22-1c1s0n3 GPU DPR on Page 00000000000702f8|1080294|c22-1c1s0n3
| titan    |2356878| 2015-05-21 10:50:52 | hardware | system | GPU DPR                          | Node c15-4c0s5n1 GPU DPR on Page 0000000000043de0|1080504|c15-4c0s5n1
| titan    |2363377| 2015-05-21 11:21:25 | hardware | system | GPU DPR                          | Node c3-7c2s2n2 GPU DPR on Page 0000000000005922|1080519|c3-7c2s2n2
| titan    |2361406| 2015-05-21 19:23:41 | hardware | system | Machine Check Exception          | Node c22-3c0s3n1 Core 8 Machine Check Exception Bank 4 Status f300000400190127 Addr 0000000000000000 Socket 0|1080756|c22-3c0s3n1
| titan    |2363470| 2015-05-22 10:17:51 | software | system | Kernel Panic                     | pmcl3d:  Fatal exception|1080768|c22-3c0s3n1
| titan    |2357393| 2015-05-23 04:47:04 | hardware | system | GPU DPR                          | Node c20-7c0s6n0 GPU DPR on Page 000000000010e01c|1081326|c20-7c0s6n0 c23-1c1s4n3
| titan    |2365709| 2015-05-23 10:27:27 | hardware | system | Machine Check Exception          | Node c18-2c1s2n2 MCE Threshold CPU 0|1081359|c18-2c1s2n2
| titan    |2365709| 2015-05-23 10:27:28 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|1081362|c18-2c1s2n2
| titan    |2367655| 2015-05-25 21:57:52 | software | system | GPU XID                          | Node c11-7c0s6n3 GPU Xid 13 Graphics Engine Exception|1084065|c11-7c0s6n3
| titan    |2367898| 2015-05-26 00:30:41 | software | system | GPU XID                          | Node c4-5c1s4n3 GPU Xid 13 Graphics Engine Exception|1084077|c4-5c1s4n3
| titan    |2368407| 2015-05-27 09:50:02 | software | system | GPU XID                          | Node c22-5c1s5n2 GPU Xid 13 Graphics Engine Exception|1084125|c20-5c1s5n1 c22-5c1s5n2 c20-5c1s5n2 c20-5c1s5n3 c20-5c1s5n0 c24-5c1s6n0
| titan    |2368541| 2015-05-27 12:36:57 | software | system | GPU XID                          | Node c18-0c0s2n0 GPU Xid 13 Graphics Engine Exception|1084173|c18-0c0s2n0
| titan    |2368721| 2015-05-27 15:45:00 | software | system | GPU XID                          | Node c8-1c0s5n0 GPU Xid 13 Graphics Engine Exception|1084494|c8-1c0s5n0
| titan    |2369139| 2015-05-27 18:55:14 | software | system | GPU XID                          | Node c7-3c0s7n3 GPU Xid 13 Graphics Engine Exception|1084524|c7-3c0s7n3
| titan    |2369848| 2015-05-28 11:00:14 | software | system | GPU XID                          | Node c4-7c0s4n2 GPU Xid 13 Graphics Engine Exception|1086015|c2-7c0s4n1 c4-7c0s4n2 c4-7c0s4n3 c2-7c0s4n2 c2-7c0s4n0 c2-7c0s4n3
| titan    |2370325| 2015-05-28 16:56:00 | software | system | GPU XID                          | Node c0-0c0s1n2 GPU Xid 13 Graphics Engine Exception|1086069|c0-0c0s1n2
| titan    |2370328| 2015-05-28 16:59:16 | software | system | GPU XID                          | Node c3-5c2s5n2 GPU Xid 13 Graphics Engine Exception|1086072|c3-5c2s5n2
| titan    |2370333| 2015-05-28 17:05:09 | software | system | GPU XID                          | Node c0-1c2s4n3 GPU Xid 13 Graphics Engine Exception|1086078|c0-1c2s4n3
| titan    |2370323| 2015-05-28 17:05:55 | software | system | Kernel Panic                     | apinit:  cray_oom_kill_task: killing invalid task|1086081|c0-1c2s4n3
| titan    |2370339| 2015-05-28 17:10:13 | software | system | GPU XID                          | Node c1-0c0s1n3 GPU Xid 13 Graphics Engine Exception|1086087|c1-0c0s1n3
| titan    |2370348| 2015-05-28 17:20:24 | software | system | GPU XID                          | Node c0-0c2s1n3 GPU Xid 13 Graphics Engine Exception|1086090|c0-0c2s1n3
| titan    |2370423| 2015-05-28 20:19:30 | software | system | Kernel Panic                     | apinit:  cray_oom_kill_task: killing invalid task|1086108|c0-0c2s1n3
| titan    |2370515| 2015-05-28 21:22:02 | software | system | Kernel Panic                     | apinit:  cray_oom_kill_task: killing invalid task|1086126|c0-0c2s1n3
| titan    |2371031| 2015-05-29 13:15:15 | software | system | Kernel Panic                     | apinit:  cray_oom_kill_task: killing invalid task|1086204|c0-0c2s1n3
| titan    |2371553| 2015-05-29 16:25:00 | software | system | GPU XID                          | Node c6-2c2s5n3 GPU Xid 44 Graphics Engine fault during context switch|1086249|c6-2c2s5n1 c6-2c2s5n2 c6-2c2s5n0 c6-2c2s5n3
| titan    |2371608| 2015-05-29 16:52:56 | software | system | Kernel Panic                     | DVS-IPC_msg:  cray_oom_kill_task: killing invalid task|1086267|c6-2c2s5n2
| titan    |2371644| 2015-05-29 17:29:32 | software | system | Kernel Panic                     | kworker/15:0:  cray_oom_kill_task: killing invalid task|1086339|c6-2c2s5n2
| titan    |2371618| 2015-05-30 03:25:57 | software | system | GPU XID                          | Node c7-5c1s6n1 GPU Xid 13 Graphics Engine Exception|1086348|c15-6c2s7n1 c7-5c2s4n2 c11-3c0s5n2 c15-5c2s4n0 c13-5c1s7n0 c9-6c2s7n0 c7-5c1s6n3 c9-6c2s5n0 c13-5c1s7n1 c11-3c0s7n1 c13-6c0s7n1 c11-7c0s2n0 c7-6c2s5n1 c7-7c0s2n3 c15-5c1s4n1 c9-6c0s7n3 c15-6c2s7n0 c15-6c2s4n0 c7-5c1s6n0 c13-3c0s1n1 c15-5c2s7n1 c11-3c0s2n1 c11-3c0s3n2 c13-7c0s2n0 c9-6c2s6n1 c13-5c1s4n0 c9-5c2s6n0 c14-3c2s7n1 c15-6c0s4n3 c13-5c2s4n3 c7-6c2s5n2 c11-3c0s7n0 c9-7c0s1n2 c7-7c0s2n2 c13-6c2s4n1 c7-6c2s5n3 c7-3c0s3n1 c9-6c2s5n1 c9-6c0s7n2 c11-3c0s7n2 c7-6c0s7n2 c15-3c0s1n1 c15-5c1s7n0 c13-5c2s7n0 c15-3c0s1n0 c9-3c2s7n3 c7-5c1s6n1 c9-3c0s0n3 c9-5c1s6n0 c7-5c2s4n3 c13-6c2s7n0 c15-5c2s7n3 c13-7c0s2n1 c13-1c2s3n2 c9-3c2s7n2 c15-3c0s2n0 c15-5c1s4n0 c13-6c0s6n2 c11-7c0s2n1 c15-7c0s0n3 c13-1c2s3n3 c7-3c0s4n0 c15-5c2s7n0 c13-5c2s4n0 c13-6c2s4n0 c11-3c0s5n1 c9-7c0s0n2 c15-3c0s5n1 c15-7c0s1n2 c15-3c0s5n0 c11-3c0s0n0 c13-5c2s4n1 c9-3c0s0n1 c11-3c0s3n1 c15-7c0s0n2 c11-3c0s4n1 c9-6c2s6n0 c9-5c2s6n3 c15-3c0s6n0 c9-3c0s0n0 c7-3c0s2n1 c7-7c0s2n0 c13-1c2s2n2
| titan    |2367262| 2015-05-30 18:22:27 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|1086768|c6-5c1s5n2
| titan    |2367262| 2015-05-30 18:22:27 | hardware | system | Machine Check Exception          | Node c6-5c1s5n2 MCE Threshold CPU 8|1086765|c6-5c1s5n2
| titan    |2372389| 2015-05-31 03:51:52 | software | system | GPU XID                          | Node c13-6c1s3n1 GPU Xid 13 Graphics Engine Exception|1086774|c7-6c1s2n2 c17-4c1s6n1 c15-5c2s4n2 c9-5c2s7n3 c13-5c1s4n1 c7-3c1s6n3 c9-3c1s5n1 c19-6c2s0n3 c13-5c1s4n3 c15-3c1s7n2 c17-4c1s6n0 c23-6c2s2n0 c17-7c0s4n2 c17-7c0s1n3 c13-6c1s3n3 c7-6c1s6n0 c19-6c2s1n3 c9-5c1s6n3 c13-3c1s0n2 c23-4c0s6n1 c19-4c0s4n1 c7-6c1s2n3 c7-3c1s6n2 c17-4c1s6n2 c13-3c1s4n1 c9-5c2s7n1 c7-6c1s2n0 c13-5c2s7n1 c13-5c2s7n3 c9-5c1s4n2 c17-7c0s4n1 c15-3c1s2n3 c9-6c2s7n0 c17-6c2s2n2 c21-4c0s4n1 c9-3c1s2n2 c7-6c1s6n1 c23-3c1s7n2 c21-4c0s4n0 c15-5c1s7n3 c9-5c1s4n3 c13-3c1s4n0 c13-6c1s3n0 c17-7c0s1n0 c13-6c1s3n1 c13-3c1s7n1 c15-3c1s7n0 c13-3c1s4n2 c13-3c1s1n3 c17-6c2s3n3 c9-5c1s6n2 c13-3c1s1n0 c9-3c1s2n1 c15-3c1s4n1 c17-4c0s2n1 c19-6c2s0n0 c17-6c2s3n2 c17-4c0s2n0 c15-3c1s2n2 c13-5c2s7n0 c17-4c1s6n3 c13-3c1s1n2 c9-3c1s4n1 c17-4c0s2n3 c9-5c1s4n1 c21-4c0s4n2 c13-3c1s2n2 c13-5c1s5n2 c23-6c2s2n3 c11-6c2s6n3 c23-6c2s2n2 c23-4c0s7n1 c17-7c0s4n3 c15-5c1s7n2 c13-5c1s4n2 c7-6c1s6n3 c15-5c1s7n1 c9-5c2s7n2 c17-4c0s3n0 c23-6c2s1n3 c15-3c1s7n1 c23-4c0s7n2 c9-3c1s4n0 c9-6c2s6n1 c9-5c1s6n1
| titan    |2372146| 2015-05-31 18:30:09 | hardware | system | Machine Check Exception          | Node c4-1c2s3n0 Core 0 Machine Check Exception Bank 4 Status f300000400190127 Addr 0000000000000000 Socket 0|1090260|c4-1c2s3n0
| titan    |2373238| 2015-06-01 09:54:29 | software | system | GPU XID                          | Node c15-4c2s1n2 GPU Xid 13 Graphics Engine Exception|1090308|c9-5c2s3n0 c11-6c1s7n1 c9-5c2s2n0 c11-7c1s4n1 c9-4c1s0n0 c7-4c2s1n1 c11-7c1s7n1 c11-6c0s0n0 c9-4c2s1n0 c15-5c2s5n2 c13-3c0s4n2 c7-6c1s0n2 c13-5c2s6n2 c9-6c0s0n1 c7-7c1s7n0 c7-7c1s4n1 c7-6c1s4n1 c7-6c1s3n0 c13-5c2s7n1 c7-7c1s3n0 c9-5c2s2n3 c15-4c2s0n0 c9-4c1s1n0 c9-4c1s1n1 c15-4c1s0n2 c11-3c0s4n2 c13-4c1s0n1 c7-7c1s4n0 c7-6c1s4n0 c9-6c0s0n0 c21-4c1s4n2 c15-4c2s1n2 c13-6c1s3n0 c13-6c1s3n1 c15-6c1s6n1 c7-5c2s7n2 c13-5c2s7n3 c15-5c2s4n1 c9-5c1s6n2 c15-5c1s7n3 c9-5c1s6n3 c11-7c0s7n1 c15-7c1s6n0 c15-6c1s6n0 c9-5c2s7n3 c15-4c2s0n3 c7-7c0s7n1 c7-7c0s6n1 c11-7c1s2n0 c9-5c2s7n1 c15-6c1s5n0 c15-3c0s2n2 c15-5c1s6n2 c7-6c1s0n3 c11-7c0s7n0 c9-5c2s4n2 c11-6c1s6n2 c13-7c1s6n1 c15-3c0s2n3 c9-5c2s5n2 c11-6c1s4n2 c11-3c0s4n3 c15-5c2s4n3 c11-7c1s5n1 c7-4c2s1n0 c11-7c1s2n2 c11-7c1s6n0 c9-5c2s2n1 c15-5c1s7n2 c7-7c0s7n0 c11-7c1s6n1 c15-4c2s0n2 c9-5c2s5n1 c9-5c1s7n2 c11-6c1s4n0 c11-7c1s6n2 c11-7c1s2n1
| titan    |2373552| 2015-06-01 13:43:33 | software | system | GPU XID                          | Node c6-3c1s0n0 GPU Xid 13 Graphics Engine Exception|1090710|c6-3c0s5n3 c6-3c1s0n0 c6-0c1s4n0
| titan    |2373610| 2015-06-01 14:18:28 | software | system | GPU XID                          | Node c18-5c2s1n0 GPU Xid 13 Graphics Engine Exception|1090773|c18-5c2s3n3 c22-5c2s3n3 c18-5c2s1n0 c20-5c2s2n3
| titan    |2373704| 2015-06-01 14:46:05 | software | system | GPU XID                          | Node c22-5c2s3n1 GPU Xid 13 Graphics Engine Exception|1090788|c18-5c2s1n0 c22-5c2s3n1 c18-5c2s0n0 c20-5c2s2n1 c18-5c2s0n1
| titan    |2373742| 2015-06-01 15:31:22 | software | system | GPU XID                          | Node c24-7c1s7n2 GPU Xid 13 Graphics Engine Exception|1090803|c22-7c1s6n3 c24-7c1s6n2 c24-7c1s7n2 c24-7c1s7n3 c8-3c0s3n0
| titan    |2373779| 2015-06-01 15:58:01 | software | system | GPU XID                          | Node c6-3c0s7n2 GPU Xid 13 Graphics Engine Exception|1090818|c2-3c0s7n2 c2-3c0s7n1 c6-3c0s7n2 c4-3c0s6n2
| titan    |2373889| 2015-06-01 16:49:57 | software | system | GPU XID                          | Node c2-1c0s5n0 GPU Xid 13 Graphics Engine Exception|1090830|c2-1c0s7n2 c2-1c0s4n1 c2-1c0s5n0 c2-1c0s4n0 c4-1c0s6n2
| titan    |2373994| 2015-06-01 17:28:10 | software | system | GPU XID                          | Node c24-7c2s7n1 GPU Xid 13 Graphics Engine Exception|1090845|c24-5c2s0n1 c10-1c1s1n2 c20-5c2s0n0 c24-7c2s7n1 c24-5c2s0n0
| titan    |2374007| 2015-06-01 18:35:50 | software | system | GPU XID                          | Node c22-7c1s5n3 GPU Xid 13 Graphics Engine Exception|1090863|c22-7c1s5n3
| titan    |2374844| 2015-06-02 15:13:04 | software | system | Kernel Panic                     | apinit:  cray_oom_kill_task: killing invalid task|1091673|c22-7c1s5n3
| titan    |2375656| 2015-06-03 11:44:58 | software | system | Kernel Panic                     | taskstats_stage:  cray_oom_kill_task: killing invalid task|1091904|c22-7c1s5n3
| titan    |2375860| 2015-06-03 14:48:21 | software | system | GPU XID                          | Node c8-1c0s6n0 GPU Xid 13 Graphics Engine Exception|1091982|c4-1c0s6n3 c2-1c0s6n2 c8-1c0s6n0 c4-1c0s6n2 c8-1c0s7n0 c8-1c0s7n1 c2-1c0s5n2 c6-1c0s6n1
| titan    |2376046| 2015-06-03 16:10:10 | software | system | GPU XID                          | Node c4-1c2s1n3 GPU Xid 13 Graphics Engine Exception|1092090|c6-1c2s2n2 c2-1c2s1n0 c2-1c2s3n3 c2-1c2s1n3 c6-1c2s2n3 c2-1c2s1n2 c6-1c2s2n0 c4-1c2s1n3
| titan    |2375623| 2015-06-04 02:51:54 | software | system | GPU XID                          | Node c24-6c0s6n3 GPU Xid 13 Graphics Engine Exception|1092318|c18-6c0s4n1 c4-2c1s0n0 c6-4c2s3n2 c16-2c2s0n3 c12-4c2s4n1 c6-4c0s7n2 c24-1c2s4n3 c14-6c2s3n1 c10-2c2s5n1 c8-4c0s6n2 c22-7c0s7n3 c18-1c2s4n2 c10-6c2s0n3 c16-1c2s1n0 c20-3c2s4n2 c16-0c1s2n3 c8-6c1s2n3 c12-4c2s3n0 c8-6c0s6n1 c10-1c0s2n2 c6-4c0s1n1 c10-4c1s6n
| titan    |2377070| 2015-06-04 08:43:59 | software | system | GPU XID                          | Node c20-7c0s5n3 GPU Xid 13 Graphics Engine Exception|1104459|c18-6c0s4n1 c4-2c1s0n0 c12-4c2s3n0 c12-4c2s4n1 c10-1c0s4n3 c14-6c2s3n1 c8-0c2s5n0 c22-7c0s7n3 c8-1c0s0n3 c18-1c2s4n2 c10-6c2s0n3 c16-1c2s1n0 c20-3c2s4n2 c16-0c1s2n3 c4-1c1s3n0 c16-2c2s0n3 c10-1c0s2n2 c2-0c2s3n0 c10-4c1s6n3 c18-3c2s7n3 c22-3c2s0n0 c12-3c2s
| titan    |2377485| 2015-06-04 11:53:38 | software | system | GPU XID                          | Node c8-1c0s6n1 GPU Xid 13 Graphics Engine Exception|1116624|c8-1c0s6n1
| titan    |2377506| 2015-06-04 12:07:30 | software | system | GPU XID                          | Node c6-1c1s7n1 GPU Xid 13 Graphics Engine Exception|1116627|c6-1c1s7n1
| titan    |2377568| 2015-06-04 12:42:13 | software | system | GPU XID                          | Node c15-6c2s1n1 GPU Xid 13 Graphics Engine Exception|1116630|c15-6c2s1n1
| titan    |2379051| 2015-06-05 13:41:44 | software | system | Kernel Panic                     | kthreadd:  cray_oom_kill_task: killing invalid task|1116693|c15-6c2s1n1
| titan    |2380292| 2015-06-07 16:13:38 | hardware | system | GPU DPR                          | Node c24-0c2s6n1 GPU DPR on Page 00000000001388e4|1117305|c24-0c2s6n1
| titan    |2381228| 2015-06-07 18:09:07 | software | system | GPU XID                          | Node c6-2c1s6n3 GPU Xid 13 Graphics Engine Exception|1117308|c6-2c1s6n3
| titan    |2373517| 2015-06-07 18:36:20 | hardware | system | Module Failed                    | Module Failed c14-3c2s4|1117314|c14-3c2s4
| titan    |2380478| 2015-06-09 14:43:11 | hardware | system | Module Failed                    | Module Failed c9-3c0s0|1117494|c9-3c0s4 c9-3c1s7 c9-3c0s1 c9-3c0s2 c9-3c0s0 c9-3c1s2 c9-3c2s6 c9-3c0s3 c9-3c2s2 c9-3c0s6 c9-3c2s1 c9-3c2s3 c9-3c2s7 c9-3c2s4 c9-3c1s5 c9-3c1s0 c9-3c0s7 c9-3c0s5 c9-3c1s1 c9-3c2s0 c9-3c1s3 c9-3c1s4
| titan    |2380480| 2015-06-09 15:01:09 | hardware | system | Module Failed                    | Module Failed c10-3c0s0|1117758|c10-3c2s0 c10-3c2s1 c10-3c1s1 c10-3c2s3 c10-3c0s7 c10-3c2s4 c10-3c1s5 c10-3c0s2 c10-3c0s5 c10-3c2s7 c10-3c2s5 c10-3c2s6 c10-3c0s4 c10-3c1s0 c10-3c2s2 c10-3c1s6 c10-3c0s6 c10-3c1s4 c10-3c0s0 c10-3c0s3 c10-3c0s1 c10-3c1s7 c10-3c1s3 c10-3c1s2
| titan    |2386097| 2015-06-10 21:01:38 | software | system | GPU XID                          | Node c6-1c2s7n1 GPU Xid 13 Graphics Engine Exception|1118412|c6-1c2s7n1
| titan    |2386578| 2015-06-11 10:07:03 | software | system | GPU XID                          | Node c0-0c0s1n2 GPU Xid 13 Graphics Engine Exception|1118430|c0-0c0s1n2
| titan    |2387088| 2015-06-11 15:43:23 | software | system | GPU XID                          | Node c24-4c2s6n0 GPU Xid 13 Graphics Engine Exception|1118457|c24-4c2s6n0
| titan    |2387965| 2015-06-12 11:13:58 | hardware | system | Machine Check Exception          | Node c13-4c0s5n2 Core 0 Machine Check Exception Bank 4 Status fe402000ed080a13 Addr 00000003b5cf0b20 Socket 0|1133304|c13-4c0s5n2
| titan    |2388040| 2015-06-12 11:58:36 | software | system | GPU XID                          | Node c1-0c0s1n0 GPU Xid 13 Graphics Engine Exception|1133319|c0-0c0s1n3 c1-0c0s1n0 c1-0c0s1n1 c0-0c0s1n1 c0-0c0s1n0 c0-0c0s1n2
| titan    |2388050| 2015-06-12 12:06:01 | software | system | GPU XID                          | Node c2-1c1s4n1 GPU Xid 13 Graphics Engine Exception|1133337|c6-1c2s6n2 c8-1c0s6n2 c6-1c0s4n0 c6-1c0s4n1 c2-1c1s4n1 c6-1c2s6n3
| titan    |2388064| 2015-06-12 12:21:49 | software | system | GPU XID                          | Node c8-3c2s5n0 GPU Xid 13 Graphics Engine Exception|1133355|c6-3c2s5n1 c8-3c2s5n1 c6-3c2s5n0 c8-3c2s5n0 c6-3c2s5n2 c8-3c2s5n3
| titan    |2388067| 2015-06-12 12:40:01 | software | system | GPU XID                          | Node c24-1c1s2n0 GPU Xid 13 Graphics Engine Exception|1133373|c22-1c1s2n0 c24-1c1s2n1 c24-1c1s2n3 c22-1c1s2n1 c24-1c1s2n0 c6-1c0s1n1
| titan    |2388081| 2015-06-12 12:42:31 | software | system | GPU XID                          | Node c22-1c1s2n0 GPU Xid 13 Graphics Engine Exception|1133391|c22-1c1s2n0 c6-1c0s1n2 c6-1c0s1n1 c8-1c0s6n1 c24-1c1s2n1 c22-1c1s2n1
| titan    |2388086| 2015-06-12 12:50:51 | software | system | GPU XID                          | Node c24-1c1s5n0 GPU Xid 13 Graphics Engine Exception|1133409|c24-1c1s5n1 c24-1c1s3n0 c24-1c1s5n0 c24-1c1s3n1 c24-1c1s4n0 c24-1c1s4n1
| titan    |2388092| 2015-06-12 12:54:47 | software | system | GPU XID                          | Node c8-3c1s0n0 GPU Xid 13 Graphics Engine Exception|1133427|c8-3c1s0n3 c8-3c1s0n0 c8-3c1s1n3 c8-3c1s1n0 c8-3c1s1n2 c8-3c1s1n1
| titan    |2388174| 2015-06-12 13:27:17 | software | system | GPU XID                          | Node c18-1c0s1n0 GPU Xid 13 Graphics Engine Exception|1133445|c18-1c0s1n1 c20-1c0s1n2 c20-1c0s1n1 c18-1c0s1n0 c20-1c0s1n0 c18-1c0s0n1
| titan    |2388178| 2015-06-12 13:31:05 | software | system | GPU XID                          | Node c18-1c0s0n1 GPU Xid 13 Graphics Engine Exception|1133463|c22-1c0s0n2 c22-1c0s1n1 c22-1c0s0n3 c22-1c0s1n3 c22-1c0s1n2 c18-1c0s0n1
| titan    |2388180| 2015-06-12 13:41:03 | software | system | GPU XID                          | Node c24-1c0s3n2 GPU Xid 13 Graphics Engine Exception|1133481|c22-1c0s3n0 c24-1c0s3n3 c22-1c0s3n2 c22-1c0s3n1 c22-1c0s3n3 c24-1c0s3n2
| titan    |2388183| 2015-06-12 13:47:38 | software | system | GPU XID                          | Node c14-0c0s3n0 GPU Xid 13 Graphics Engine Exception|1133499|c14-0c0s3n0 c20-1c0s4n2 c20-1c0s4n3 c14-0c0s3n1 c14-0c0s2n1 c14-0c0s3n2
| titan    |2380302| 2015-06-12 13:48:15 | hardware | system | GPU DPR                          | Node c16-1c1s3n2 GPU DPR on Page 0000000000075452|1133517|c16-1c1s3n2
| titan    |2388186| 2015-06-12 13:50:15 | software | system | GPU XID                          | Node c14-0c0s2n1 GPU Xid 13 Graphics Engine Exception|1133520|c14-0c0s3n2 c14-0c0s3n0 c20-1c0s4n3 c14-0c0s3n1 c14-0c0s2n1 c20-1c0s4n2
| titan    |2388188| 2015-06-12 13:52:58 | software | system | GPU XID                          | Node c8-1c2s3n2 GPU Xid 13 Graphics Engine Exception|1133538|c6-1c2s3n2 c8-1c2s3n2 c6-1c2s3n3 c8-1c2s2n2 c8-1c2s3n3 c6-1c2s3n1
| titan    |2388193| 2015-06-12 13:58:33 | software | system | GPU XID                          | Node c6-1c1s3n0 GPU Xid 13 Graphics Engine Exception|1133556|c4-1c1s3n2 c6-1c1s3n1 c6-1c1s3n0 c4-1c1s3n1 c4-1c1s3n0 c4-1c1s3n3
| titan    |2390441| 2015-06-14 17:56:51 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|1133886|c10-4c2s6n0
| titan    |2390441| 2015-06-14 17:56:51 | hardware | system | Machine Check Exception          | Node c10-4c2s6n0 MCE Threshold CPU 0|1133883|c10-4c2s6n0
| titan    |2390853| 2015-06-15 00:01:00 | hardware | system | Machine Check Exception          | Node c11-6c2s4n1 Core 8 Machine Check Exception Bank 4 Status f300000400190127 Addr 0000000000000000 Socket 0|1134300|c11-6c2s4n1
| titan    |2391030| 2015-06-15 00:27:34 | software | system | GPU XID                          | Node c4-1c1s1n3 GPU Xid 13 Graphics Engine Exception|1134303|c4-1c1s1n3
| titan    |2391036| 2015-06-15 00:42:22 | software | system | GPU XID                          | Node c4-1c1s1n2 GPU Xid 13 Graphics Engine Exception|1134306|c4-1c1s1n2
| titan    |2391311| 2015-06-15 09:59:00 | software | system | GPU XID                          | Node c2-6c2s2n0 GPU Xid 13 Graphics Engine Exception|1134309|c2-6c2s2n3 c8-6c2s7n2 c4-6c2s1n2 c2-6c2s2n2 c4-6c2s1n3 c2-6c2s2n0 c2-6c2s1n2 c2-6c2s1n3
| titan    |2391377| 2015-06-15 11:03:53 | software | system | GPU XID                          | Node c16-1c0s7n3 GPU Xid 13 Graphics Engine Exception|1134351|c16-1c0s7n3
| titan    |2391381| 2015-06-15 11:07:36 | software | system | GPU XID                          | Node c16-1c0s3n2 GPU Xid 13 Graphics Engine Exception|1134357|c16-1c0s3n2
